Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 9.98           max: 9.99           Avg: 9.99 (0.00)          | w_noise: 0.36788
Step  825000 (g4.7+d9.8)s         | [D] min: 0.53       max: 3.18      | [R_te] min: -5.54          max: 500.98         Avg: 226.95 (70.95)       | w_noise: 0.03052
Step  830000 (g6.8+d10.6)s        | [D] min: 0.59       max: 2.83      | [R_te] min: -1.44          max: 365.22         Avg: 109.62 (49.59)       | w_noise: 0.03047
Step  835000 (g4.0+d8.4)s         | [D] min: 0.58       max: 2.77      | [R_te] min: 13.94          max: 549.00         Avg: 410.37 (61.58)       | w_noise: 0.03052
Step  840000 (g8.4+d9.6)s         | [D] min: 0.72       max: 2.81      | [R_te] min: -4.06          max: 458.32         Avg: 194.66 (62.46)       | w_noise: 0.03054
Step  845000 (g9.4+d11.6)s        | [D] min: 0.35       max: 2.92      | [R_te] min: 3.55           max: 376.62         Avg: 195.84 (55.90)       | w_noise: 0.03046
Step  850000 (g9.4+d12.5)s        | [D] min: 0.29       max: 2.95      | [R_te] min: -7.97          max: 423.26         Avg: 196.04 (58.81)       | w_noise: 0.03049
Step  855000 (g8.5+d12.6)s        | [D] min: 0.37       max: 2.84      | [R_te] min: 2.84           max: 393.06         Avg: 224.37 (55.47)       | w_noise: 0.03050
Step  860000 (g3.4+d10.0)s        | [D] min: 0.47       max: 2.91      | [R_te] min: -4.28          max: 576.94         Avg: 308.97 (63.67)       | w_noise: 0.03051
Step  865000 (g2.2+d6.0)s         | [D] min: 0.55       max: 3.17      | [R_te] min: 353.47         max: 473.06         Avg: 399.12 (12.70)       | w_noise: 0.03059
Step  870000 (g7.9+d8.9)s         | [D] min: 0.48       max: 3.12      | [R_te] min: 2.89           max: 492.70         Avg: 320.94 (50.85)       | w_noise: 0.03056
Step  875000 (g4.8+d9.7)s         | [D] min: 0.55       max: 3.41      | [R_te] min: 6.32           max: 464.58         Avg: 350.37 (37.82)       | w_noise: 0.03050
Step  880000 (g5.3+d8.1)s         | [D] min: 0.51       max: 2.67      | [R_te] min: 6.06           max: 492.11         Avg: 320.80 (50.55)       | w_noise: 0.03053
Step  885000 (g7.1+d11.5)s        | [D] min: 0.54       max: 2.70      | [R_te] min: 57.06          max: 493.32         Avg: 399.86 (39.08)       | w_noise: 0.03048
Step  890000 (g5.3+d8.9)s         | [D] min: 0.41       max: 2.99      | [R_te] min: 371.23         max: 475.06         Avg: 414.13 (12.52)       | w_noise: 0.03050
Step  895000 (g5.5+d10.0)s        | [D] min: 0.56       max: 2.74      | [R_te] min: -6.97          max: 598.93         Avg: 324.40 (62.67)       | w_noise: 0.03045
Step  900000 (g5.3+d10.5)s        | [D] min: 0.49       max: 2.88      | [R_te] min: 2.84           max: 472.56         Avg: 388.51 (41.75)       | w_noise: 0.03048
Step  905000 (g6.3+d10.6)s        | [D] min: 0.36       max: 2.88      | [R_te] min: 28.15          max: 508.50         Avg: 393.52 (41.19)       | w_noise: 0.03055
Step  910000 (g7.7+d13.4)s        | [D] min: 0.38       max: 2.71      | [R_te] min: 391.09         max: 594.67         Avg: 433.86 (18.27)       | w_noise: 0.03053
Step  915000 (g7.5+d9.7)s         | [D] min: 0.57       max: 3.24      | [R_te] min: 119.27         max: 562.11         Avg: 405.46 (35.04)       | w_noise: 0.03052
Step  920000 (g4.5+d8.3)s         | [D] min: 0.62       max: 2.83      | [R_te] min: 51.30          max: 628.09         Avg: 418.40 (43.83)       | w_noise: 0.03054
Step  925000 (g3.1+d7.3)s         | [D] min: 0.56       max: 3.05      | [R_te] min: 382.61         max: 469.11         Avg: 411.46 (9.95)        | w_noise: 0.03057
Step  930000 (g6.3+d12.3)s        | [D] min: 0.50       max: 2.81      | [R_te] min: 380.12         max: 553.58         Avg: 413.56 (16.20)       | w_noise: 0.03051
Step  935000 (g8.9+d8.3)s         | [D] min: 0.52       max: 2.75      | [R_te] min: 395.32         max: 482.12         Avg: 464.44 (7.69)        | w_noise: 0.03053
Step  940000 (g4.7+d10.1)s        | [D] min: 0.59       max: 2.85      | [R_te] min: 355.48         max: 647.04         Avg: 494.63 (38.44)       | w_noise: 0.03054
Step  945000 (g3.0+d9.0)s         | [D] min: 0.61       max: 3.09      | [R_te] min: 387.18         max: 574.27         Avg: 468.94 (18.15)       | w_noise: 0.03051
Step  950000 (g4.7+d8.9)s         | [D] min: 0.74       max: 3.18      | [R_te] min: 395.38         max: 609.51         Avg: 488.69 (21.12)       | w_noise: 0.03047
Step  955000 (g5.1+d9.9)s         | [D] min: 0.71       max: 2.93      | [R_te] min: 382.95         max: 664.02         Avg: 507.45 (25.07)       | w_noise: 0.03048
Step  960000 (g5.3+d10.9)s        | [D] min: 0.78       max: 2.65      | [R_te] min: 133.32         max: 567.94         Avg: 426.91 (36.22)       | w_noise: 0.03053
Step  965000 (g3.3+d8.0)s         | [D] min: 0.53       max: 2.55      | [R_te] min: 365.10         max: 660.34         Avg: 472.59 (30.57)       | w_noise: 0.03050
Step  970000 (g3.9+d7.2)s         | [D] min: 0.72       max: 2.62      | [R_te] min: 341.99         max: 637.22         Avg: 455.27 (26.56)       | w_noise: 0.03048
Step  975000 (g3.5+d7.8)s         | [D] min: 0.48       max: 2.89      | [R_te] min: 397.43         max: 646.54         Avg: 523.20 (26.09)       | w_noise: 0.03047
Step  980000 (g6.9+d9.7)s         | [D] min: 0.58       max: 3.03      | [R_te] min: 367.22         max: 674.66         Avg: 519.34 (31.17)       | w_noise: 0.03044
Step  985000 (g3.8+d9.1)s         | [D] min: 0.72       max: 2.77      | [R_te] min: 23.78          max: 674.13         Avg: 473.21 (55.24)       | w_noise: 0.03046
Step  990000 (g3.9+d7.6)s         | [D] min: 0.59       max: 2.65      | [R_te] min: 399.49         max: 629.31         Avg: 514.90 (21.95)       | w_noise: 0.03042
Step  995000 (g4.3+d8.8)s         | [D] min: 0.48       max: 3.36      | [R_te] min: 383.45         max: 569.81         Avg: 479.82 (24.35)       | w_noise: 0.03039
Step 1000000 (g6.5+d9.1)s         | [D] min: 0.86       max: 2.85      | [R_te] min: 376.29         max: 668.16         Avg: 512.77 (29.36)       | w_noise: 0.03051
Step 1005000 (g4.4+d9.1)s         | [D] min: 0.65       max: 3.48      | [R_te] min: 463.80         max: 668.91         Avg: 561.52 (24.19)       | w_noise: 0.03049
Step 1010000 (g3.7+d9.7)s         | [D] min: 0.54       max: 2.84      | [R_te] min: 26.02          max: 563.41         Avg: 415.78 (44.01)       | w_noise: 0.03052
Step 1015000 (g7.7+d12.2)s        | [D] min: 0.54       max: 3.11      | [R_te] min: 428.12         max: 563.54         Avg: 485.03 (14.75)       | w_noise: 0.03053
Step 1020000 (g5.1+d9.2)s         | [D] min: 0.66       max: 2.90      | [R_te] min: 467.70         max: 570.86         Avg: 530.23 (14.02)       | w_noise: 0.03050
Step 1025000 (g4.1+d7.5)s         | [D] min: 0.65       max: 3.03      | [R_te] min: 357.26         max: 563.70         Avg: 435.55 (20.47)       | w_noise: 0.03042
Step 1030000 (g7.3+d9.7)s         | [D] min: 0.57       max: 3.31      | [R_te] min: 31.94          max: 570.49         Avg: 468.10 (50.94)       | w_noise: 0.03053
Step 1035000 (g6.6+d13.7)s        | [D] min: 0.69       max: 3.03      | [R_te] min: 382.99         max: 568.54         Avg: 459.89 (22.65)       | w_noise: 0.03057
Step 1040000 (g2.5+d7.4)s         | [D] min: 0.60       max: 3.40      | [R_te] min: 381.56         max: 567.80         Avg: 463.21 (20.96)       | w_noise: 0.03052
Step 1045000 (g2.8+d7.3)s         | [D] min: 0.55       max: 3.81      | [R_te] min: 29.65          max: 570.41         Avg: 411.02 (45.86)       | w_noise: 0.03053
Step 1050000 (g6.9+d10.2)s        | [D] min: 0.78       max: 3.92      | [R_te] min: 383.92         max: 582.18         Avg: 474.66 (24.10)       | w_noise: 0.03059
Step 1055000 (g5.2+d12.4)s        | [D] min: 0.48       max: 2.93      | [R_te] min: 28.29          max: 520.31         Avg: 395.32 (41.62)       | w_noise: 0.03055
Step 1060000 (g4.8+d9.2)s         | [D] min: 0.49       max: 3.05      | [R_te] min: 377.93         max: 496.32         Avg: 414.37 (12.69)       | w_noise: 0.03047
Step 1065000 (g2.8+d7.7)s         | [D] min: 0.47       max: 3.62      | [R_te] min: 431.74         max: 564.22         Avg: 514.35 (15.14)       | w_noise: 0.03046
Step 1070000 (g6.7+d9.2)s         | [D] min: 0.53       max: 2.64      | [R_te] min: 381.43         max: 571.26         Avg: 500.99 (22.53)       | w_noise: 0.03053
Step 1075000 (g4.4+d9.4)s         | [D] min: 0.73       max: 3.22      | [R_te] min: 17.98          max: 557.73         Avg: 416.01 (45.74)       | w_noise: 0.03051
Step 1080000 (g8.2+d9.6)s         | [D] min: 0.57       max: 2.69      | [R_te] min: 15.94          max: 559.22         Avg: 368.86 (57.41)       | w_noise: 0.03049
Step 1085000 (g5.4+d8.0)s         | [D] min: 0.51       max: 3.68      | [R_te] min: 12.07          max: 566.07         Avg: 481.16 (52.47)       | w_noise: 0.03047
Step 1090000 (g5.2+d9.4)s         | [D] min: 0.51       max: 2.84      | [R_te] min: 374.63         max: 564.24         Avg: 477.96 (23.44)       | w_noise: 0.03056
Step 1095000 (g3.0+d9.3)s         | [D] min: 0.49       max: 3.34      | [R_te] min: 357.98         max: 565.31         Avg: 489.27 (18.83)       | w_noise: 0.03048
Step 1100000 (g5.5+d9.0)s         | [D] min: 0.50       max: 3.54      | [R_te] min: 313.90         max: 616.17         Avg: 469.23 (29.19)       | w_noise: 0.03052
Step 1105000 (g8.4+d15.8)s        | [D] min: 0.71       max: 3.49      | [R_te] min: 9.24           max: 564.76         Avg: 383.41 (60.63)       | w_noise: 0.03048
Step 1110000 (g4.9+d9.3)s         | [D] min: 0.43       max: 3.26      | [R_te] min: 388.37         max: 563.55         Avg: 499.45 (16.72)       | w_noise: 0.03053
Step 1115000 (g3.7+d7.6)s         | [D] min: 0.54       max: 3.46      | [R_te] min: 27.44          max: 534.52         Avg: 389.14 (51.84)       | w_noise: 0.03042
Step 1120000 (g6.4+d10.0)s        | [D] min: 0.51       max: 2.97      | [R_te] min: 309.09         max: 600.37         Avg: 481.70 (25.80)       | w_noise: 0.03049
Step 1125000 (g3.5+d9.1)s         | [D] min: 0.36       max: 3.85      | [R_te] min: 113.84         max: 601.98         Avg: 440.02 (41.70)       | w_noise: 0.03041
Step 1130000 (g8.0+d9.4)s         | [D] min: 0.28       max: 3.63      | [R_te] min: 22.19          max: 590.44         Avg: 434.90 (60.01)       | w_noise: 0.03046
Step 1135000 (g7.7+d10.0)s        | [D] min: 0.41       max: 3.34      | [R_te] min: 50.67          max: 636.35         Avg: 505.89 (49.63)       | w_noise: 0.03044
Step 1140000 (g6.8+d9.3)s         | [D] min: 0.42       max: 3.44      | [R_te] min: 104.15         max: 489.67         Avg: 405.51 (33.96)       | w_noise: 0.03047
Step 1145000 (g7.2+d10.4)s        | [D] min: 0.48       max: 3.25      | [R_te] min: 41.58          max: 601.70         Avg: 436.29 (48.50)       | w_noise: 0.03052
Step 1150000 (g7.8+d10.3)s        | [D] min: 0.43       max: 3.25      | [R_te] min: 383.59         max: 626.37         Avg: 473.12 (20.37)       | w_noise: 0.03048
Step 1155000 (g7.4+d11.0)s        | [D] min: 0.37       max: 3.75      | [R_te] min: 7.25           max: 539.28         Avg: 392.35 (43.43)       | w_noise: 0.03054
Step 1160000 (g4.3+d9.3)s         | [D] min: 0.28       max: 3.55      | [R_te] min: 20.72          max: 561.74         Avg: 414.35 (63.06)       | w_noise: 0.03051
Step 1165000 (g4.3+d7.8)s         | [D] min: 0.35       max: 2.63      | [R_te] min: 60.55          max: 591.71         Avg: 463.87 (46.20)       | w_noise: 0.03049
Step 1170000 (g5.4+d9.8)s         | [D] min: 0.39       max: 3.02      | [R_te] min: 358.23         max: 635.99         Avg: 507.51 (26.50)       | w_noise: 0.03048
Step 1175000 (g3.0+d8.0)s         | [D] min: 0.55       max: 3.39      | [R_te] min: 409.69         max: 591.72         Avg: 500.54 (18.06)       | w_noise: 0.03049
Step 1180000 (g5.2+d9.5)s         | [D] min: 0.31       max: 3.54      | [R_te] min: 300.36         max: 543.34         Avg: 453.35 (21.49)       | w_noise: 0.03051
Step 1185000 (g4.6+d7.8)s         | [D] min: 0.24       max: 3.35      | [R_te] min: 411.26         max: 641.91         Avg: 517.70 (25.77)       | w_noise: 0.03055
Step 1190000 (g3.6+d10.6)s        | [D] min: 0.44       max: 3.10      | [R_te] min: 395.16         max: 626.28         Avg: 504.11 (23.35)       | w_noise: 0.03051
Step 1195000 (g7.5+d11.1)s        | [D] min: 0.28       max: 2.75      | [R_te] min: 40.97          max: 589.19         Avg: 461.77 (47.27)       | w_noise: 0.03054
Step 1200000 (g4.9+d11.8)s        | [D] min: 0.43       max: 3.17      | [R_te] min: 387.47         max: 636.87         Avg: 502.94 (23.14)       | w_noise: 0.03047
Step 1205000 (g4.3+d9.8)s         | [D] min: 0.55       max: 3.36      | [R_te] min: 405.44         max: 602.62         Avg: 498.73 (19.86)       | w_noise: 0.03048
Step 1210000 (g4.9+d9.4)s         | [D] min: 0.40       max: 2.81      | [R_te] min: 422.89         max: 651.14         Avg: 511.64 (19.21)       | w_noise: 0.03049
Step 1215000 (g5.2+d11.6)s        | [D] min: 0.47       max: 4.03      | [R_te] min: 128.30         max: 618.74         Avg: 490.07 (41.26)       | w_noise: 0.03049
Step 1220000 (g5.3+d8.2)s         | [D] min: 0.36       max: 3.53      | [R_te] min: 405.51         max: 566.49         Avg: 491.25 (13.62)       | w_noise: 0.03045
Step 1225000 (g6.8+d9.2)s         | [D] min: 0.54       max: 2.85      | [R_te] min: 343.55         max: 672.34         Avg: 499.04 (25.47)       | w_noise: 0.03048
Step 1230000 (g6.9+d11.0)s        | [D] min: 0.54       max: 3.55      | [R_te] min: 469.89         max: 669.49         Avg: 559.65 (21.13)       | w_noise: 0.03044
Step 1235000 (g4.2+d8.8)s         | [D] min: 0.59       max: 3.70      | [R_te] min: 357.37         max: 609.27         Avg: 480.52 (25.83)       | w_noise: 0.03046
Step 1240000 (g4.7+d9.5)s         | [D] min: 0.62       max: 3.26      | [R_te] min: 467.35         max: 754.60         Avg: 552.47 (30.06)       | w_noise: 0.03047
Step 1245000 (g4.4+d8.7)s         | [D] min: 0.55       max: 2.95      | [R_te] min: 477.60         max: 680.08         Avg: 585.55 (22.61)       | w_noise: 0.03044
Step 1250000 (g7.6+d9.2)s         | [D] min: 0.65       max: 3.06      | [R_te] min: 475.77         max: 686.34         Avg: 618.06 (24.76)       | w_noise: 0.03046
Step 1255000 (g5.2+d3.7)s         | [D] min: 0.51       max: 2.76      | [R_te] min: 576.05         max: 679.86         Avg: 652.64 (10.59)       | w_noise: 0.03048
Step 1260000 (g5.7+d2.7)s         | [D] min: 0.54       max: 3.57      | [R_te] min: 490.80         max: 768.54         Avg: 654.63 (27.55)       | w_noise: 0.03048
Step 1265000 (g5.4+d4.1)s         | [D] min: 0.80       max: 2.96      | [R_te] min: 463.30         max: 755.13         Avg: 622.95 (27.54)       | w_noise: 0.03046
Step 1270000 (g6.5+d3.3)s         | [D] min: 0.81       max: 2.71      | [R_te] min: 480.01         max: 683.93         Avg: 574.42 (23.58)       | w_noise: 0.03045
Step 1275000 (g7.0+d2.7)s         | [D] min: 0.71       max: 2.94      | [R_te] min: 443.36         max: 760.72         Avg: 585.09 (31.42)       | w_noise: 0.03046
Step 1280000 (g5.1+d3.7)s         | [D] min: 0.67       max: 3.15      | [R_te] min: 483.33         max: 679.38         Avg: 582.26 (19.19)       | w_noise: 0.03045
Step 1285000 (g2.6+d2.6)s         | [D] min: 0.44       max: 3.03      | [R_te] min: 503.27         max: 758.11         Avg: 642.65 (26.52)       | w_noise: 0.03045
Step 1290000 (g3.8+d3.3)s         | [D] min: 0.68       max: 2.68      | [R_te] min: 401.43         max: 674.32         Avg: 492.84 (24.17)       | w_noise: 0.03045
Step 1295000 (g2.6+d2.4)s         | [D] min: 0.70       max: 3.79      | [R_te] min: 355.00         max: 681.10         Avg: 550.28 (32.85)       | w_noise: 0.03044
Step 1300000 (g3.9+d2.5)s         | [D] min: 0.93       max: 2.75      | [R_te] min: 417.71         max: 696.55         Avg: 594.17 (31.40)       | w_noise: 0.03046
Step 1305000 (g5.4+d3.0)s         | [D] min: 0.82       max: 2.85      | [R_te] min: 460.53         max: 780.61         Avg: 605.61 (32.88)       | w_noise: 0.03047
Step 1310000 (g4.9+d3.0)s         | [D] min: 0.67       max: 2.40      | [R_te] min: 468.36         max: 725.40         Avg: 614.69 (26.87)       | w_noise: 0.03046
Step 1315000 (g6.8+d3.2)s         | [D] min: 0.85       max: 3.08      | [R_te] min: 444.97         max: 679.23         Avg: 557.06 (26.05)       | w_noise: 0.03046
Step 1320000 (g5.7+d2.9)s         | [D] min: 0.60       max: 2.72      | [R_te] min: 475.14         max: 849.26         Avg: 654.02 (41.92)       | w_noise: 0.03045
Step 1325000 (g2.5+d2.2)s         | [D] min: 0.53       max: 3.31      | [R_te] min: 433.46         max: 779.55         Avg: 617.77 (34.27)       | w_noise: 0.03046
Step 1330000 (g9.8+d3.9)s         | [D] min: 0.71       max: 3.69      | [R_te] min: 501.97         max: 715.54         Avg: 621.90 (22.48)       | w_noise: 0.03045
Step 1335000 (g5.4+d2.2)s         | [D] min: 0.70       max: 3.32      | [R_te] min: 485.82         max: 781.49         Avg: 658.16 (27.79)       | w_noise: 0.03046
Step 1340000 (g4.5+d2.7)s         | [D] min: 0.53       max: 2.77      | [R_te] min: 484.39         max: 757.55         Avg: 602.66 (25.59)       | w_noise: 0.03046
Step 1345000 (g2.5+d1.8)s         | [D] min: 0.68       max: 2.84      | [R_te] min: 487.26         max: 741.65         Avg: 596.28 (25.58)       | w_noise: 0.03048
Step 1350000 (g2.5+d2.5)s         | [D] min: 0.75       max: 2.43      | [R_te] min: 407.88         max: 696.95         Avg: 608.11 (27.94)       | w_noise: 0.03051
Step 1355000 (g5.9+d2.9)s         | [D] min: 0.56       max: 2.30      | [R_te] min: 550.19         max: 766.19         Avg: 662.49 (20.81)       | w_noise: 0.03050
Step 1360000 (g7.5+d3.3)s         | [D] min: 0.67       max: 3.66      | [R_te] min: 439.15         max: 672.45         Avg: 594.12 (25.24)       | w_noise: 0.03048
Step 1365000 (g3.7+d2.5)s         | [D] min: 0.36       max: 3.00      | [R_te] min: 353.44         max: 756.69         Avg: 592.81 (35.25)       | w_noise: 0.03048
Step 1370000 (g5.8+d3.1)s         | [D] min: 0.51       max: 2.73      | [R_te] min: 537.53         max: 760.77         Avg: 653.17 (24.49)       | w_noise: 0.03048
Step 1375000 (g3.1+d3.1)s         | [D] min: 0.36       max: 2.51      | [R_te] min: 411.60         max: 769.63         Avg: 643.18 (28.28)       | w_noise: 0.03047
Step 1380000 (g4.3+d3.3)s         | [D] min: 0.41       max: 2.79      | [R_te] min: 502.74         max: 743.11         Avg: 623.22 (17.59)       | w_noise: 0.03047
Step 1385000 (g6.6+d3.2)s         | [D] min: 0.62       max: 2.92      | [R_te] min: 460.15         max: 673.73         Avg: 568.74 (23.74)       | w_noise: 0.03046
Step 1390000 (g6.4+d2.8)s         | [D] min: 0.45       max: 2.68      | [R_te] min: 468.89         max: 763.74         Avg: 615.97 (24.41)       | w_noise: 0.03046
Step 1395000 (g4.5+d2.8)s         | [D] min: 0.61       max: 2.70      | [R_te] min: 542.14         max: 718.26         Avg: 620.20 (15.78)       | w_noise: 0.03046
Step 1400000 (g8.3+d3.6)s         | [D] min: 0.74       max: 2.54      | [R_te] min: 495.47         max: 693.92         Avg: 599.94 (21.00)       | w_noise: 0.03049
Step 1405000 (g8.0+d4.0)s         | [D] min: 0.54       max: 2.76      | [R_te] min: 507.86         max: 791.52         Avg: 624.35 (28.22)       | w_noise: 0.03052
Step 1410000 (g6.0+d3.2)s         | [D] min: 0.49       max: 3.55      | [R_te] min: 508.72         max: 793.18         Avg: 640.71 (31.36)       | w_noise: 0.03051
Step 1415000 (g6.6+d2.3)s         | [D] min: 0.52       max: 2.80      | [R_te] min: 462.02         max: 673.23         Avg: 555.08 (20.21)       | w_noise: 0.03051
Step 1420000 (g5.5+d3.0)s         | [D] min: 0.46       max: 2.61      | [R_te] min: 482.77         max: 774.64         Avg: 590.22 (31.82)       | w_noise: 0.03052
Step 1425000 (g5.7+d4.1)s         | [D] min: 0.88       max: 3.04      | [R_te] min: 454.74         max: 775.17         Avg: 594.42 (38.16)       | w_noise: 0.03051
Step 1430000 (g5.2+d3.2)s         | [D] min: 0.64       max: 3.44      | [R_te] min: 451.46         max: 771.99         Avg: 609.02 (39.89)       | w_noise: 0.03049
Step 1435000 (g7.0+d5.5)s         | [D] min: 0.55       max: 2.98      | [R_te] min: 393.54         max: 718.44         Avg: 598.90 (30.73)       | w_noise: 0.03047
Step 1440000 (g4.8+d3.3)s         | [D] min: 0.43       max: 2.65      | [R_te] min: 475.51         max: 764.29         Avg: 625.36 (30.21)       | w_noise: 0.03046
Step 1445000 (g5.7+d2.5)s         | [D] min: 0.44       max: 2.58      | [R_te] min: 481.79         max: 714.75         Avg: 584.91 (25.40)       | w_noise: 0.03046
Step 1450000 (g4.9+d3.5)s         | [D] min: 0.52       max: 2.48      | [R_te] min: 478.69         max: 754.39         Avg: 592.36 (26.24)       | w_noise: 0.03046
Step 1455000 (g4.8+d2.9)s         | [D] min: 0.45       max: 2.42      | [R_te] min: 510.13         max: 779.12         Avg: 660.29 (24.73)       | w_noise: 0.03044
Step 1460000 (g5.5+d3.0)s         | [D] min: 0.78       max: 2.86      | [R_te] min: 623.28         max: 776.01         Avg: 685.06 (15.34)       | w_noise: 0.03045
Step 1465000 (g4.4+d3.9)s         | [D] min: 0.68       max: 3.03      | [R_te] min: 476.67         max: 767.11         Avg: 647.75 (35.48)       | w_noise: 0.03046
Step 1470000 (g7.2+d4.2)s         | [D] min: 0.69       max: 2.87      | [R_te] min: 498.71         max: 772.21         Avg: 622.20 (25.16)       | w_noise: 0.03047
Step 1475000 (g6.0+d4.4)s         | [D] min: 0.51       max: 3.00      | [R_te] min: 495.78         max: 764.93         Avg: 676.66 (24.48)       | w_noise: 0.03045
Step 1480000 (g5.9+d5.4)s         | [D] min: 0.55       max: 2.84      | [R_te] min: 460.21         max: 769.38         Avg: 580.18 (34.16)       | w_noise: 0.03042
Step 1485000 (g4.5+d3.1)s         | [D] min: 0.60       max: 3.24      | [R_te] min: 542.02         max: 760.10         Avg: 700.67 (19.14)       | w_noise: 0.03042
Step 1490000 (g4.7+d3.1)s         | [D] min: 0.45       max: 2.84      | [R_te] min: 468.57         max: 756.21         Avg: 658.99 (25.42)       | w_noise: 0.03041
Step 1495000 (g4.0+d3.1)s         | [D] min: 0.74       max: 3.01      | [R_te] min: 587.90         max: 780.12         Avg: 683.50 (20.22)       | w_noise: 0.03040
Step 1500000 (g6.5+d3.6)s         | [D] min: 0.38       max: 2.49      | [R_te] min: 528.57         max: 779.94         Avg: 713.09 (23.32)       | w_noise: 0.03042
Step 1505000 (g6.4+d4.3)s         | [D] min: 0.49       max: 2.93      | [R_te] min: 464.69         max: 786.98         Avg: 579.11 (31.26)       | w_noise: 0.03046
Step 1510000 (g4.9+d3.0)s         | [D] min: 0.37       max: 2.44      | [R_te] min: 522.81         max: 776.51         Avg: 696.89 (23.18)       | w_noise: 0.03048
Step 1515000 (g8.0+d3.4)s         | [D] min: 0.63       max: 2.91      | [R_te] min: 454.63         max: 781.00         Avg: 636.58 (33.78)       | w_noise: 0.03050
Step 1520000 (g3.4+d2.6)s         | [D] min: 0.48       max: 2.46      | [R_te] min: 512.86         max: 785.27         Avg: 641.05 (34.01)       | w_noise: 0.03048
Step 1525000 (g4.2+d2.4)s         | [D] min: 0.63       max: 3.13      | [R_te] min: 473.38         max: 717.01         Avg: 604.35 (23.49)       | w_noise: 0.03048
Step 1530000 (g6.1+d3.6)s         | [D] min: 0.45       max: 3.14      | [R_te] min: 544.66         max: 786.56         Avg: 682.73 (30.93)       | w_noise: 0.03048
Step 1535000 (g7.0+d4.3)s         | [D] min: 0.63       max: 2.95      | [R_te] min: 525.13         max: 708.00         Avg: 617.95 (19.29)       | w_noise: 0.03050
Step 1540000 (g8.1+d3.6)s         | [D] min: 0.51       max: 2.81      | [R_te] min: 455.47         max: 630.71         Avg: 543.80 (16.90)       | w_noise: 0.03050
Step 1545000 (g7.4+d4.9)s         | [D] min: 0.58       max: 3.36      | [R_te] min: 447.58         max: 675.70         Avg: 537.91 (22.03)       | w_noise: 0.03049
Step 1550000 (g3.0+d2.4)s         | [D] min: 0.71       max: 3.21      | [R_te] min: 478.51         max: 635.47         Avg: 533.26 (17.10)       | w_noise: 0.03048
Step 1555000 (g3.1+d2.6)s         | [D] min: 0.65       max: 3.19      | [R_te] min: 399.25         max: 781.67         Avg: 540.23 (35.88)       | w_noise: 0.03049
Step 1560000 (g2.9+d2.3)s         | [D] min: 0.50       max: 3.10      | [R_te] min: 453.61         max: 707.11         Avg: 561.03 (26.12)       | w_noise: 0.03050
Step 1565000 (g2.7+d2.5)s         | [D] min: 0.50       max: 3.08      | [R_te] min: 481.21         max: 687.40         Avg: 578.57 (24.52)       | w_noise: 0.03050
Step 1570000 (g4.4+d3.3)s         | [D] min: 0.53       max: 3.81      | [R_te] min: 477.62         max: 624.69         Avg: 518.92 (16.45)       | w_noise: 0.03050
Step 1575000 (g8.4+d3.7)s         | [D] min: 0.63       max: 3.36      | [R_te] min: 387.57         max: 628.86         Avg: 495.98 (20.57)       | w_noise: 0.03050
Step 1580000 (g6.7+d3.5)s         | [D] min: 0.70       max: 3.07      | [R_te] min: 382.66         max: 545.53         Avg: 459.43 (19.00)       | w_noise: 0.03050
Step 1585000 (g8.7+d4.0)s         | [D] min: 0.76       max: 3.00      | [R_te] min: 390.21         max: 582.50         Avg: 468.79 (20.79)       | w_noise: 0.03051
Step 1590000 (g7.8+d3.3)s         | [D] min: 0.77       max: 2.93      | [R_te] min: 371.70         max: 540.42         Avg: 475.54 (18.90)       | w_noise: 0.03049
Step 1595000 (g6.5+d2.7)s         | [D] min: 0.72       max: 3.04      | [R_te] min: 417.75         max: 663.24         Avg: 525.69 (23.42)       | w_noise: 0.03046
Step 1600000 (g2.4+d2.4)s         | [D] min: 0.86       max: 3.65      | [R_te] min: 381.77         max: 619.84         Avg: 497.19 (21.95)       | w_noise: 0.03046
Step 1605000 (g4.4+d3.2)s         | [D] min: 0.80       max: 2.72      | [R_te] min: 385.37         max: 604.52         Avg: 528.70 (21.88)       | w_noise: 0.03047
Step 1610000 (g3.0+d2.6)s         | [D] min: 0.64       max: 2.96      | [R_te] min: 373.49         max: 573.37         Avg: 502.35 (19.38)       | w_noise: 0.03047
Step 1615000 (g4.7+d3.3)s         | [D] min: 0.67       max: 2.79      | [R_te] min: 388.87         max: 745.12         Avg: 560.00 (33.20)       | w_noise: 0.03047
Step 1620000 (g9.3+d4.3)s         | [D] min: 0.80       max: 3.13      | [R_te] min: 506.65         max: 836.72         Avg: 659.56 (38.79)       | w_noise: 0.03047
Step 1625000 (g4.1+d3.0)s         | [D] min: 0.82       max: 3.08      | [R_te] min: 378.60         max: 799.35         Avg: 549.07 (37.80)       | w_noise: 0.03048
Step 1630000 (g7.4+d4.1)s         | [D] min: 0.91       max: 3.10      | [R_te] min: 455.05         max: 717.98         Avg: 569.28 (28.19)       | w_noise: 0.03050
Step 1635000 (g8.0+d3.5)s         | [D] min: 0.70       max: 3.20      | [R_te] min: 480.22         max: 893.55         Avg: 655.99 (50.06)       | w_noise: 0.03051
Step 1640000 (g9.5+d4.9)s         | [D] min: 0.52       max: 2.97      | [R_te] min: 492.43         max: 847.74         Avg: 673.55 (34.39)       | w_noise: 0.03052
